From Node ID,To Node ID,Weight
179,17036,1
179,16217,1
179,17460,1
179,17601,1
179,16082,1
180,18732,1
180,18705,1
180,15540,1
180,18714,1
180,18545,1
180,16441,1
180,15542,1
180,17526,1
180,16417,1
180,16617,1
180,16019,1
180,16793,1
180,18662,1
180,17635,1
180,18252,1
180,18199,0
180,18654,1
180,17748,1
180,15872,1
180,18370,1
180,16056,1
180,18019,1
180,17980,1
180,15735,1
180,18157,1
180,17017,1
180,16618,1
180,15706,1
180,18668,1
180,16794,1
180,16529,1
180,18740,1
180,16673,1
180,16067,1
180,16022,1
180,15759,1
180,15818,1
180,17829,1
180,16362,1
180,16346,1
180,15704,1
180,18229,1
180,18466,1
181,17838,1
181,17690,1
181,17634,1
181,17835,1
181,15790,1
182,17896,1
182,17820,-1
182,17647,-1
182,15719,1
182,17986,-1
183,15853,1
183,15686,1
183,15687,1
183,16112,1
183,15921,1
183,16177,1
184,16955,1
184,16731,1
184,15909,-1
184,17106,1
184,17667,-1
184,16882,1
184,16732,1
184,16733,1
184,17684,-1
184,16101,1
184,17317,-1
184,17175,1
184,17377,-1
184,17396,0
185,15706,0
185,19063,1
185,18793,1
185,16120,0
185,19052,0
186,17428,0
186,15881,0
186,16547,1
186,17215,1
186,17212,1
186,17825,1
186,17359,-1
186,17740,-1
186,17724,-1
186,17147,1
186,16080,1
186,17701,-1
186,17775,1
187,17607,1
187,17610,1
187,17785,1
187,17431,1
187,18153,1
187,17778,1
188,18364,1
188,18141,1
188,18363,1
188,17184,1
188,18409,1
188,17647,1
188,18654,1
188,18582,1
188,18479,1
188,18028,1
188,18801,1
188,15853,1
188,18272,1
188,18911,1
188,17704,1
188,17955,1
188,17952,1
188,16145,1
188,18229,1
188,18571,1
188,18413,1
188,18988,0
188,18184,1
188,17446,1
188,17617,1
188,18236,1
188,18786,1
188,17440,1
188,18867,1
188,18978,1
188,15852,1
188,18471,1
188,18037,1
188,18123,1
188,18967,1
188,17836,1
188,17631,1
188,18658,1
188,16133,1
188,18647,1
188,18132,1
188,19031,1
188,19032,1
188,18798,1
188,18365,0
188,18145,1
188,18366,1
188,17795,1
188,16618,1
188,18619,1
188,18259,1
188,18507,0
188,18162,1
188,18617,1
188,18508,1
188,16232,1
188,18258,1
188,18845,1
188,19040,1
188,18219,1
188,18484,1
188,19088,1
188,18257,1
188,18616,1
188,16614,1
188,18851,1
188,17849,0
188,16982,1
188,18861,1
188,18970,1
188,18386,1
188,18486,1
188,18169,1
188,18505,1
188,18487,1
188,18380,1
188,17659,1
188,18226,1
188,18215,1
188,18810,1
188,18173,1
188,19005,1
188,18367,0
188,18891,1
188,18405,1
188,17746,1
188,16788,1
188,18481,1
188,18639,0
188,18895,1
188,15833,1
188,18821,1
188,17673,1
188,18150,1
188,18378,1
188,18596,1
188,16787,0
188,18482,1
188,17854,1
188,17260,1
188,18216,1
188,18170,1
188,19083,1
188,18517,1
188,17907,1
188,18064,1
188,18324,1
188,18085,1
188,18706,1
188,18732,1
188,18325,1
188,15579,1
188,17713,0
188,15593,1
188,18893,1
188,18295,1
188,18764,1
188,19080,1
188,17287,1
188,17565,1
188,18734,1
188,18702,1
188,18327,1
188,18894,1
188,18056,0
188,18102,1
188,18551,1
188,18498,1
188,18458,1
188,17820,1
188,18066,-1
188,18714,1
188,18547,0
188,18948,1
188,19079,1
188,18716,1
188,17719,0
188,18878,1
188,18237,1
188,17229,1
188,18944,1
188,18709,1
188,18949,1
188,17823,0
188,18943,1
188,17502,1
188,18069,1
188,18544,1
188,18304,1
188,17768,1
188,19014,1
188,18242,1
188,18452,1
188,17520,-1
188,18536,1
188,17948,1
188,15851,1
188,19027,1
188,15807,1
188,18561,1
188,18205,1
188,16360,1
188,16367,1
188,18691,1
188,18695,1
188,18761,1
188,17781,1
188,18422,1
188,18339,1
188,18109,-1
188,18462,1
188,18756,0
188,18692,1
188,18760,1
188,18504,1
188,17454,1
188,15627,1
188,18114,1
188,18332,1
188,18459,1
188,18230,1
188,18763,1
188,17084,1
188,16384,1
188,17724,1
188,18045,0
188,18460,1
188,18048,0
188,18282,1
188,18201,1
188,18699,1
189,16906,1
189,15719,1
189,17286,1
189,16534,1
189,15718,1
189,17285,1
190,17972,-1
190,17506,1
190,17951,1
190,17317,1
190,17235,1
190,17590,1
190,17958,1
190,17086,1
190,17959,1
190,17962,0
191,16404,1
191,16402,1
191,16201,1
191,16631,1
191,15689,1
192,17314,1
192,16869,1
192,15754,1
192,17148,1
192,16236,1
192,17138,1
192,15752,0
193,15599,-1
193,16484,0
193,15598,-1
193,15596,1
193,16432,-1
193,17029,1
193,16417,-1
193,16461,-1
193,15593,0
194,17795,1
194,17786,1
194,17368,1
194,17193,1
194,16294,0
194,16281,1
194,17339,1
194,17021,1
194,16658,1
195,15590,1
195,15919,0
195,16948,1
195,16857,1
195,16246,1
195,15588,1
195,16301,1
195,15845,1
195,15622,1
195,15589,1
195,15918,1
195,15702,1
196,17942,1
196,17953,-1
196,17962,0
196,17912,1
196,18076,-1
197,15900,1
197,16547,1
197,16253,1
197,16049,1
197,16832,1
197,15867,1
197,16549,1
198,17851,1
198,15758,1
198,18926,1
198,19062,1
198,16210,1
199,18138,-1
199,17741,1
199,16281,1
199,16419,1
199,16853,1
200,16842,1
200,16519,1
200,17491,1
200,17373,1
200,16049,1
201,17511,1
201,17122,1
201,17477,1
201,17084,1
201,17740,0
202,17205,1
202,17812,1
202,15983,1
202,17101,1
202,17146,1
202,17734,1
202,17741,1
202,17671,1
202,18103,1
202,17750,1
202,17654,1
203,16695,1
203,17068,1
203,17695,1
203,16876,1
203,16086,0
203,15575,1
203,16768,1
203,15902,1
203,16762,1
203,15709,1
203,17864,0
203,16739,1
203,16731,1
204,17756,1
204,16060,1
204,17786,1
204,16501,1
204,17560,1
204,15999,1
204,18082,1
204,18080,1
204,18005,1
204,17085,1
205,17494,1
205,17526,1
205,16133,1
205,17631,0
205,17193,1
205,17354,1
205,16098,1
205,16647,1
205,17229,1
205,17458,-1
205,17583,-1
205,16651,1
205,17248,1
205,17270,1
205,16385,1
205,17140,0
205,15779,0
205,16142,1
205,17122,-1
205,17009,-1
205,17045,1
205,17066,1
205,17477,0
205,18026,-1
205,17084,0
205,16893,1
205,18138,1
205,17330,1
205,17393,1
205,17384,1
205,17786,1
205,16289,1
205,16294,1
205,16281,1
206,16486,1
206,16080,1
206,17024,1
206,16463,1
206,17228,1
207,16081,1
207,15876,1
207,15873,1
207,17375,1
207,15709,1
207,15889,1
207,17457,1
207,15705,1
207,16659,1
207,18131,1
207,15874,1
207,16746,1
207,17313,1
207,17010,1
207,17016,1
207,16964,1
207,16903,1
207,16899,1
207,17087,1
207,17100,1
207,17105,1
207,16879,1
207,16878,1
207,17137,1
207,15610,1
207,15607,1
207,17194,1
207,16773,1
207,16769,1
207,16768,1
207,17816,1
207,16761,1
207,16759,1
207,17223,1
207,16744,1
207,16743,1
207,16742,1
207,16714,1
207,16685,1
207,15663,1
207,17380,1
207,16100,1
207,15575,1
207,16351,1
207,15578,1
207,16005,1
207,15903,1
207,16130,1
207,16117,1
207,15581,1
207,17621,1
207,15666,1
207,15572,1
207,17475,1
207,15893,1
207,15909,1
207,17943,1
207,15567,1
207,15583,1
207,15566,1
207,17681,1
207,15577,1
207,15904,1
207,15905,1
207,15563,1
207,16219,1
208,15803,1
208,17561,1
208,16076,1
208,16706,1
208,15800,1
208,16722,0
208,16704,1
208,17560,1
208,16715,1
208,15766,1
208,16707,1
208,18530,1
208,15980,1
208,15759,1
208,16173,1
208,17995,1
208,16192,1
208,15962,1
208,17085,1
208,17116,1
208,17659,0
208,16008,1
208,16866,1
208,15756,1
208,16317,1
208,15757,1
208,16059,0
208,16330,1
208,15758,1
208,16337,1
208,18250,1
208,15943,1
208,16680,1
208,17714,0
208,15647,0
208,16019,0
208,16091,1
208,16529,0
208,15779,0
208,18154,1
208,17725,1
208,16089,1
208,17398,1
208,16095,1
208,16531,1
208,16556,1
208,16678,1
208,18670,1
208,18137,0
208,15986,1
208,15777,1
208,15776,1
208,17372,1
208,16418,1
208,16441,0
208,16433,0
208,16508,1
208,16656,1
208,17804,1
208,16429,1
208,16526,1
208,16510,1
209,16192,1
209,18588,1
209,16247,-1
209,18587,1
209,18357,-1
209,16210,-1
209,18789,1
209,16547,1
209,18252,-1
209,18157,0
210,17430,1
210,17086,1
210,15709,1
210,17213,1
210,15877,1
210,17959,-1
210,16876,1
211,16008,1
211,15816,1
211,16155,1
211,15974,1
211,16176,1
211,16519,1
211,15988,1
211,16691,1
211,16702,1
211,16356,1
211,16701,1
211,16553,1
211,16586,1
212,18288,1
212,18549,0
212,18979,1
212,18926,1
212,18966,1
212,18344,1
213,17175,0
213,17890,-1
213,18105,1
213,16687,1
213,15646,1
214,18394,1
214,18577,0
214,18385,1
214,18448,0
214,18722,1
214,18439,0
214,18624,1
214,18424,1
214,18483,-1
214,18480,0
214,18664,1
214,18430,-1
214,18656,-1
214,18410,1
214,18609,0
215,17871,1
215,17912,1
215,18254,1
215,17431,1
215,18991,1
215,17352,1
215,18388,1
215,17506,1
215,18979,1
215,15908,1
215,15877,1
215,18448,1
215,16877,1
216,16338,0
216,16169,0
216,16991,1
216,17388,1
216,16094,-1
217,18617,1
217,18066,1
217,17881,1
217,18716,1
217,15967,1
217,18282,1
217,16298,1
217,15716,1
217,17151,1
217,16210,1
217,18691,1
217,18165,1
217,17804,1
218,18549,0
218,18385,0
218,15895,1
218,16430,1
218,17054,1
218,18344,1
218,15855,1
218,16355,1
218,16753,1
218,19045,1
218,17706,1
218,15935,1
218,16877,1
219,17287,1
219,17116,1
219,17054,1
219,15789,1
219,16618,1
219,15790,1
219,15803,-1
219,15795,1
219,17011,1
219,17045,1
219,17312,1
219,16979,1
219,15970,1
219,15802,-1
219,17829,1
219,16561,1
219,16071,1
219,17809,1
219,17859,1
219,17804,0
219,17797,1
219,16108,1
219,16132,1
219,16146,1
219,17744,1
219,16150,1
219,15937,1
219,15744,1
219,15753,1
219,17659,1
219,16308,1
219,15758,1
219,15759,1
219,16542,1
219,15785,1
219,16523,0
219,15784,1
219,16487,-1
219,15780,1
219,17399,-1
219,17851,1
219,15776,1
219,15991,1
219,16414,1
219,17551,1
219,17561,1
219,15761,1
219,17503,1
219,16470,1
219,17311,0
219,18321,1
219,18047,1
219,15670,1
219,18169,1
219,15543,1
219,18028,1
219,17975,1
219,18031,1
219,18360,1
219,18141,1
219,15647,1
220,18587,1
220,18353,1
220,18818,1
220,18409,1
220,18570,1
221,17770,1
221,17805,1
221,17774,1
221,17684,1
221,17818,0
221,17754,1
221,17785,1
221,17696,1
221,17663,0
221,17317,1
221,17665,-1
221,17635,0
222,16997,0
222,17485,0
222,15545,1
222,17304,1
222,15953,1
222,16197,1
223,18567,1
223,18640,1
223,18661,1
223,19010,1
223,19035,1
223,18738,1
224,16604,1
224,16757,1
224,17045,1
224,17320,1
224,17316,1
225,17944,1
225,18199,1
225,17824,1
225,17913,1
225,17783,1
225,18104,1
225,16289,1
225,18213,0
226,18937,-1
226,18645,1
226,18583,1
226,18678,0
226,18524,1
226,18624,1
226,18936,1
227,15548,1
227,18674,1
227,18220,1
227,18263,1
227,17165,0
227,18123,1
227,18282,1
228,15563,1
228,18165,1
228,17942,1
228,19038,1
228,18194,1
228,18264,0
228,18198,1
229,18006,1
229,17878,1
229,16084,1
229,17972,-1
229,18002,1
229,17607,1
229,17959,1
229,17962,1
229,17945,1
229,17128,1
230,16457,1
230,16549,1
230,18845,-1
230,17158,1
230,16440,1
230,18761,0
231,17878,1
231,17794,0
231,17953,-1
231,17972,0
231,18006,1
231,18167,1
232,17213,1
232,17788,0
232,17983,1
232,17910,1
232,17929,0
232,16500,1
232,17926,0
233,18547,1
233,17687,1
233,18029,1
233,18262,1
233,15679,1
233,18212,0
234,17467,1
234,18709,1
234,16577,1
234,16217,1
234,16194,1
234,16203,1
234,18682,1
235,16761,1
235,15876,1
235,17213,1
235,15708,1
235,16762,1
235,17565,1
235,17105,1
236,17959,0
236,17307,1
236,17811,-1
236,17718,-1
236,17337,1
236,17742,1
236,18036,1
236,18023,-1
236,17953,-1
236,17857,-1
236,17590,-1
236,17509,-1
236,16761,1
236,15877,1
236,17317,-1
236,17796,-1
236,17930,-1
236,18245,0
236,17290,1
236,17700,-1
237,18844,-1
237,18649,-1
237,18726,1
237,19073,-1
237,19046,-1
237,18752,1
237,18686,-1
237,16060,1
238,16524,1
238,15788,1
238,15789,0
238,15753,1
238,15785,1
239,18355,1
239,17972,1
239,17796,-1
239,15586,1
239,17380,1
239,17915,1
240,15950,1
240,15949,1
240,16200,1
240,16172,1
240,16139,1
241,17575,1
241,17951,1
241,17785,1
241,18081,1
241,17843,0
241,17774,-1
241,15576,1
241,18110,0
241,17950,1
242,15983,1
242,17103,1
242,16339,1
242,16560,1
242,15728,1
242,17297,1
243,16830,1
243,18106,-1
243,16772,1
243,17990,1
243,18139,1
243,15675,1
243,18172,-1
243,16767,1
243,18109,1
243,18118,1
243,17825,-1
243,17555,1
243,17824,0
243,18551,1
243,18121,1
243,17735,0
243,18145,1
243,18234,1
243,15646,1
243,18216,1
243,15900,1
243,18294,1
243,17703,1
243,17853,1
243,18004,-1
243,18032,0
244,18690,1
244,16102,1
244,16384,1
244,18645,1
244,16534,1
245,16030,1
245,18017,1
245,18202,1
245,18129,1
245,18334,1
246,17383,1
246,18504,1
246,16396,1
246,18226,0
246,18238,1
246,18058,1
246,17712,1
246,18229,1
247,17449,0
247,16095,1
247,15799,1
247,16563,1
247,16192,1
247,16509,1
247,16149,1
247,16505,1
247,16569,0
247,16568,1
247,16501,1
247,17384,-1
247,16567,1
247,17612,1
247,16566,1
247,16210,0
247,16683,0
248,16609,1
248,16001,1
248,15987,1
248,16012,1
248,16069,1
248,15993,1
249,17756,1
249,18757,1
249,18901,1
249,18645,1
249,18873,1
250,16685,1
250,17126,1
250,17118,1
250,17247,0
250,17296,0
251,17009,0
251,16025,1
251,15999,1
251,16032,1
251,16361,0
251,16039,1
251,16766,1
251,15624,1
251,17084,0
251,16060,1
251,16374,1
251,17520,0
251,16055,1
251,17190,1
251,16289,1
251,17320,1
251,16337,1
251,17593,1
251,15556,-1
252,18483,-1
252,18703,-1
252,18307,-1
252,18722,-1
252,18726,-1
252,18643,-1
252,15843,1
252,17226,-1
252,18727,-1
253,18169,1
253,15753,0
253,16978,0
253,16523,-1
253,16979,0
254,17872,1
254,16738,1
254,17028,1
254,18176,1
254,15908,1
254,17390,1
254,17696,1
255,18634,1
255,17995,1
255,16938,1
255,16312,1
255,16328,1
255,16067,1
256,18764,1
256,18851,1
256,18830,1
256,18789,1
256,18834,1
257,17454,1
257,17780,-1
257,17745,1
257,17719,1
257,18713,-1
258,17240,-1
258,17317,1
258,17359,1
258,17331,1
258,16080,-1
259,16395,1
259,16367,1
259,18013,1
259,16156,1
259,18520,1
260,18009,1
260,18079,1
260,17945,0
260,17949,-1
260,18053,0
260,17765,0
260,18043,1
261,18940,1
261,18854,1
261,18930,1
261,19004,1
261,18961,1
262,17857,-1
262,17962,1
262,17969,-1
262,17785,0
262,18100,-1
262,17105,-1
262,17959,-1
262,17871,1
262,17994,-1
262,17930,-1
263,18360,1
263,16330,1
263,16587,1
263,16558,1
263,17529,1
263,16619,1
263,17232,1
263,15558,1
263,16426,1
263,16311,1
263,17425,1
263,17790,1
263,16894,1
263,16542,1
263,15956,1
263,15855,1
263,16510,1
263,16534,1
263,15757,1
263,16699,1
263,18839,1
263,16487,1
263,16519,1
263,16669,1
263,17179,1
263,17565,1
264,18144,1
264,17266,1
264,17233,1
264,18197,1
264,18457,1
264,18416,1
264,17744,1
264,18165,1
264,18084,1
265,18116,1
265,17684,-1
265,18121,1
265,18138,1
265,18123,1
266,17784,-1
266,17053,1
266,17474,1
266,16764,1
266,17691,1
266,17619,1
266,17830,1
266,18472,1
266,17746,1
266,17737,1
267,16134,1
267,16200,1
267,16177,0
267,16159,1
267,16346,1
267,17636,1
267,16179,1
267,16098,1
267,17017,0
268,15683,1
268,17828,1
268,17597,0
268,17601,0
268,16758,0
268,17731,1
268,18286,0
268,15784,-1
268,17566,1
268,17449,1
268,15598,1
268,18547,-1
268,18004,1
268,17998,1
268,16318,1
268,16320,0
268,16432,1
268,17792,1
268,18233,1
268,17409,0
269,18786,1
269,16698,1
269,17215,1
269,18801,1
269,18064,1
269,18531,1
269,18837,1
269,17171,1
269,18096,-1
270,16294,1
270,17546,-1
270,16651,1
270,16881,1
270,17631,1
271,17486,1
271,17503,0
271,17054,1
271,16919,0
271,18450,1
272,17372,1
272,16482,1
272,16058,1
272,15540,1
272,16190,1
272,16652,1
272,16264,1
272,15560,1
272,16102,1
272,15764,1
273,18385,-1
273,18293,1
273,17667,1
273,18707,1
273,16060,1
274,15877,1
274,16739,1
274,17972,1
274,16877,1
274,17962,1
275,17359,1
275,17137,0
275,17667,-1
275,17106,1
275,16921,1
275,17953,-1
275,17972,0
275,17213,1
275,17381,1
275,17785,1
275,17064,1
275,17086,1
275,17701,1
275,17818,1
275,17377,0
275,17290,1
275,17510,0
275,17872,1
276,17510,1
276,17796,0
276,17086,1
276,16734,1
276,15709,1
276,17684,1
276,15555,1
277,16066,1
277,16329,1
277,17104,1
277,17748,1
277,18175,1
277,18096,0
277,17999,1
277,18282,1
277,16724,1
277,17768,1
277,18244,1
277,16177,1
277,16176,1
277,17704,1
277,18262,1
277,15785,1
277,15830,1
277,15656,1
277,17566,1
277,15937,1
277,16217,1
277,16146,1
277,17858,1
277,17570,1
278,18108,1
278,16208,1
278,16553,1
278,15789,1
278,17310,1
279,17565,1
279,17693,0
279,17384,1
279,17687,-1
279,17758,1
280,17039,1
280,18424,1
280,18168,1
280,18115,1
280,18176,1
280,18222,1
280,18284,1
280,18475,1
280,18381,1
280,18153,1
281,17995,1
281,16312,1
281,16091,1
281,15716,1
281,16067,1
281,16311,1
281,15798,1
281,16588,1
281,16096,1
281,16618,1
281,16093,1
281,16090,1
281,18634,1
281,16094,1
281,16089,1
281,18954,1
281,16558,1
281,18722,-1
281,15951,1
281,15962,1
281,16092,1
281,18714,1
281,17418,0
281,16346,1
281,18019,1
281,15943,1
281,16826,1
281,15744,1
281,16953,0
281,15845,1
281,17493,1
281,16534,1
281,18216,1
281,16337,1
281,16902,1
281,16352,1
282,16732,1
282,17086,1
282,16731,1
282,17105,1
282,17230,1
283,17778,-1
283,17769,1
283,17431,-1
283,17803,-1
283,17607,-1
283,17774,1
283,17699,0
283,17811,0
284,16534,1
284,17378,1
284,17478,1
284,16843,1
284,17206,1
284,15686,1
285,17543,1
285,17913,1
285,17911,1
285,16470,1
285,16890,1
285,17559,1
285,17663,1
285,18018,1
285,16448,1
285,18431,-1
285,17176,1
285,17531,1
285,18609,1
285,15569,1
285,16527,1
285,17594,1
285,18538,1
285,17490,1
285,16120,1
285,16554,1
285,17339,1
285,18213,1
285,18913,1
285,17266,1
285,17368,1
285,17741,1
286,16906,1
286,15590,1
286,17345,1
286,16199,1
286,16415,1
287,18425,1
287,18645,1
287,17277,1
287,18331,1
287,18838,1
287,15924,1
288,18897,1
288,18252,1
288,18786,1
288,18258,1
288,18495,1
288,17786,0
288,18377,0
289,16658,-1
289,16289,0
289,16294,1
289,16893,1
289,16281,1
289,16286,1
289,16240,1
289,16133,1
290,18211,1
290,18696,1
290,18282,1
290,18327,1
290,18256,1
290,18367,1
290,18263,1
290,18600,1
290,18801,1
290,18179,1
290,18123,1
290,18532,1
291,17937,1
291,17838,1
291,18056,0
291,17511,1
291,17980,1
291,16291,1
291,17330,1
291,18029,1
291,17270,1
291,16956,1
291,16949,1
291,17526,1
292,18009,0
292,18079,-1
292,18008,-1
292,17945,-1
292,18095,1
292,18043,1
292,18059,1
292,18036,-1
292,18023,1
293,15561,1
293,17213,1
293,15567,1
293,18195,-1
293,15877,1
294,17774,-1
294,16761,1
294,15675,1
294,17857,-1
294,15565,1
294,18022,-1
294,18133,0
294,17994,-1
294,17794,1
294,18036,0
294,17813,1
294,17699,-1
294,18115,-1
294,15705,1
294,17663,1
294,17796,-1
294,17921,1
294,16520,1
294,16749,1
294,18006,0
294,18100,-1
294,17972,0
294,16824,1
294,16738,1
294,18395,0
294,17762,-1
294,17187,-1
294,15607,1
294,17087,1
294,17589,0
294,17278,0
294,16928,1
294,18403,1
294,18417,-1
294,17070,1
294,17298,-1
294,18023,-1
294,15902,1
294,17840,0
294,18193,-1
294,15909,1
294,16304,1
294,17655,0
294,15672,0
294,16100,1
294,17194,1
294,16306,1
294,15876,1
294,15765,1
294,17339,1
294,17700,-1
294,17296,-1
294,15559,1
294,18293,-1
294,18198,1
294,18146,1
294,17845,0
294,18457,1
294,16686,1
294,17733,1
294,17038,0
295,18430,1
295,17120,1
295,17607,0
295,16610,1
295,18678,0
295,17808,1
295,17923,1
295,17676,1
295,18249,1
295,18394,1
295,18198,0
295,18522,-1
295,18385,1
295,18309,1
295,17239,1
295,18084,1
295,18341,1
295,17352,1
296,17951,-1
296,17962,-1
296,16732,1
296,17547,-1
296,17972,-1
296,17890,-1
297,18655,1
297,18857,1
297,18953,1
297,18919,1
297,18789,1
298,19080,1
298,16575,1
298,16092,1
298,16312,1
298,19094,1
299,18432,0
299,18405,1
299,18681,1
299,18252,1
299,18548,1
299,18702,1
299,18377,1
299,18376,1
299,18364,1
299,18366,1
299,17797,1
299,18659,1
300,17209,-1
300,18111,1
300,18032,1
300,17382,1
300,18550,0
300,18325,-1
300,18376,0
301,17533,1
301,17959,1
301,17774,0
301,17870,1
301,17776,1
301,17958,1
301,17506,1
301,17699,0
301,17421,1
301,17857,0
301,17953,1
301,17650,1
301,17464,-1
301,17972,1
301,16916,1
301,17684,1
302,18145,0
302,18150,-1
302,17043,1
302,17282,1
302,17900,0
302,17515,1
302,18163,0
302,18206,0
302,18212,1
303,17962,1
303,17972,-1
303,18022,-1
303,17953,-1
303,17872,1
304,18896,0
304,18853,1
304,18876,-1
304,18956,1
304,18903,1
305,16019,1
305,15952,1
305,18250,1
305,16210,1
305,16374,0
305,15818,1
305,15922,1
306,18023,-1
306,18022,-1
306,17785,-1
306,17976,-1
306,18016,-1
306,15972,1
307,17317,1
307,17814,1
307,17994,1
307,17857,1
307,17590,1
307,17684,1
307,17953,1
307,17811,1
307,16732,1
307,17972,1
307,16731,1
307,17086,1
308,16086,1
308,18172,1
308,15830,1
308,16750,1
308,17410,1
308,18600,1
308,18483,1
308,18616,1
308,18626,1
308,18905,1
308,17420,1
309,17506,1
309,15763,1
309,15887,1
309,17213,1
309,15554,1
309,16303,1
310,16408,1
310,17021,1
310,18410,0
310,16915,0
310,17317,0
310,17175,0
311,17520,0
311,17740,1
311,17713,-1
311,18643,0
311,17193,-1
311,17948,-1
312,18826,1
312,18970,1
312,18967,1
312,18703,1
312,17792,0
312,16608,1
312,16875,1
312,18765,1
312,18376,1
312,16954,1
312,18090,1
312,18838,1
312,18702,1
312,18824,1
312,18983,1
312,18781,1
312,18459,1
312,18311,1
312,18798,1
313,18002,1
313,17459,1
313,17764,1
313,17962,1
313,17278,1
313,17950,1
313,17213,1
314,18526,-1
314,18486,1
314,18550,1
314,18396,-1
314,18478,-1
314,18495,0
314,18703,-1
315,15888,1
315,16062,1
315,15877,1
315,18195,0
315,15584,1
315,18115,0
315,17235,1
315,18198,1
315,18105,1
315,15709,1
315,18190,1
315,17965,1
315,17430,1
315,18529,1
315,17743,1
315,18076,-1
315,17959,-1
315,17813,1
315,16738,1
316,16420,1
316,16518,1
316,15562,1
316,15693,1
316,15565,1
317,18634,1
317,17944,1
317,16092,1
317,18298,1
317,15951,1
317,17319,1
318,17857,-1
318,18385,-1
318,17823,-1
318,17824,1
318,17826,1
319,15586,1
319,15570,1
319,16741,1
319,16739,1
319,17843,1
319,18195,-1
319,17959,0
320,17317,0
320,17039,1
320,18167,1
320,17490,1
320,18190,-1
320,17326,-1
321,17740,-1
321,17869,-1
321,17746,0
321,17701,1
321,17264,1
321,17929,1
321,17685,-1
322,16732,1
322,17455,1
322,17078,1
322,16368,1
322,17231,1
322,18355,0
322,15979,1
322,16522,1
322,16161,1
322,16713,1
322,16584,1
322,18305,-1
322,15918,1
322,16951,1
322,16033,1
322,18068,1
322,15850,1
322,18784,1
322,18190,1
322,15847,1
322,15963,1
322,17663,1
322,16961,-1
322,15735,1
322,17962,-1
322,16537,1
322,16394,1
322,16386,1
322,17919,-1
322,16534,1
322,15719,1
322,15859,1
322,18439,-1
322,16731,1
322,16393,1
322,16379,1
322,17764,1
322,15839,1
322,15826,1
322,15860,1
322,15877,1
323,18009,1
323,18022,-1
323,18040,1
323,18057,1
323,18043,1
323,17976,1
324,16991,1
324,17151,1
324,18116,-1
324,17973,-1
324,15799,1
324,17863,1
325,17895,0
325,16569,0
325,16968,1
325,17402,1
325,16594,-1
325,16596,-1
326,16337,1
326,15962,1
326,16272,1
326,16946,1
326,17782,0
326,16048,1
326,15630,1
326,15631,1
326,15690,1
326,16938,1
326,16010,1
326,18233,-1
326,15682,1
326,18494,1
327,18108,1
327,16472,1
327,18275,1
327,18299,1
327,18230,1
327,17158,1
328,16201,1
328,16206,1
328,16204,1
328,17797,1
328,16208,1
328,16194,1
329,17565,1
329,17824,1
329,17539,1
329,16628,1
329,16853,1
329,16423,1
329,17786,0
330,19101,1
330,19003,1
330,16228,1
330,19027,1
330,19005,1
331,17942,-1
331,17921,-1
331,17841,-1
331,17699,-1
331,17962,-1
331,17958,-1
331,17923,1
332,16321,1
332,16953,1
332,16204,1
332,16054,1
332,16040,1
333,18059,1
333,17976,0
333,17919,-1
333,18043,0
333,17729,1
333,18115,-1
333,17213,-1
333,18153,1
333,18124,-1
333,18009,-1
333,18131,-1
333,18033,1
333,17994,-1
333,18079,0
333,18080,-1
333,18087,-1
333,18022,-1
333,18128,-1
333,18036,0
333,17840,1
333,18014,-1
333,18126,-1
333,18027,1
333,18095,0
333,17811,-1
333,18100,-1
333,18136,0
333,18023,-1
333,18073,0
333,18133,-1
333,18110,0
333,17359,-1
333,17972,-1
